observation_id,species_key,species_common,species_type,species_role,observed_date,year,month,day,day_of_year,season,latitude,longitude,place_guess,scientific_name,quality_grade
19465639,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-01-05,2019,1,5,5,winter,12.27611,76.61607,"Ramakrishnanagar, Mysuru, Karnataka, India",Leptocoma zeylonica,research
19465641,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-01-05,2019,1,5,5,winter,12.276075,76.6160716667,"Mysore, Karnataka, India",Leptocoma zeylonica,research
19487034,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-01-06,2019,1,6,6,winter,12.9172118384,75.8614975959,"Belur - Somvarpet Rd, Jammanahalli, Karnataka 573214, India",Leptocoma zeylonica,research
19757957,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-01-20,2019,1,20,20,winter,13.0051516435,77.6162594184,"5, Davis Rd, Sagayapura, Richards Town, Bengaluru, Karnataka 560084, India",Leptocoma zeylonica,research
19799677,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-01-22,2019,1,22,22,winter,12.4234228815,76.6554170474,"Rd to Car parking, Karnataka 571427, India",Leptocoma zeylonica,research
19799891,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-01-21,2019,1,21,21,winter,12.4237532536,76.6549486667,"Rd to Car parking, Karnataka 571427, India",Leptocoma zeylonica,research
19820738,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-01-22,2019,1,22,22,winter,12.4232411604,76.6542626917,"Rd to Car parking, Karnataka 571427, India",Leptocoma zeylonica,research
22658581,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-04-13,2019,4,13,103,pre_monsoon,13.3713625243,77.6825461766,"Nandi Hills, Karnataka, India",Leptocoma zeylonica,research
32399206,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-08-31,2019,8,31,243,monsoon,12.959906457,77.5873277709,"Vinobha Nagar, Sudhama Nagar, Bengaluru, Karnataka 560002, India",Leptocoma zeylonica,research
34256738,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-10-12,2019,10,12,285,post_monsoon,12.8798875026,77.5295218075,"Bengaluru, Karnataka, India",Leptocoma zeylonica,research
34311015,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-10-12,2019,10,12,285,post_monsoon,12.6208708308,75.2479915693,"hanumagiri, Ishwaramangala, Karnataka, India",Leptocoma zeylonica,research
34778273,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-05-05,2019,5,5,125,pre_monsoon,12.2811980066,77.3911623634,"Ramanagara, Karnataka, India",Leptocoma zeylonica,research
38260715,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-02-03,2020,2,3,34,winter,12.1445451581,75.9382044151,"College of Forestry, Ponnampet",Leptocoma zeylonica,research
38945321,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-02-12,2020,2,12,43,winter,12.9554533333,77.5176416667,"Naagarabhaavi, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
38945501,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-02-12,2020,2,12,43,winter,12.9555112037,77.5175998325,"Naagarabhaavi, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
42660767,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-04-20,2020,4,20,111,pre_monsoon,13.0797620734,77.5886799395,"7th Main, 5th Cross, Judicial Layout, Yelahanka, MR Residency, Allalasandra, Judicial Layout, Bengaluru, Karnataka 560065, India",Leptocoma zeylonica,research
44095757,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-04-26,2020,4,26,117,pre_monsoon,12.8843797,77.4637183,"Bengaluru, Karnataka 560060, India",Leptocoma zeylonica,research
45060042,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-05-06,2020,5,6,127,pre_monsoon,12.2986192778,76.6860125,"KC Layout, Mysuru, Karnataka 570010, India",Leptocoma zeylonica,research
45650011,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-05-10,2020,5,10,131,pre_monsoon,14.2852740883,74.446859993,"Kasaba Gundibail, Honnavar, Karnataka 581334, India",Leptocoma zeylonica,research
45745571,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-05-12,2020,5,12,133,pre_monsoon,14.283663833,74.4429922476,"Honnavar, Karnataka, India",Leptocoma zeylonica,research
45950733,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-12-20,2019,12,20,354,winter,13.0873671,77.609935,"Jakkur Lake, Agrahara, Bengaluru, Karnataka 560064",Leptocoma zeylonica,research
45950736,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-12-20,2019,12,20,354,winter,13.0873671,77.609935,"Jakkur Lake, Agrahara, Bengaluru, Karnataka 560064",Leptocoma zeylonica,research
46075482,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-02-23,2020,2,23,54,winter,12.4449672,75.9345949,"No 21, Bollur Village, Guddehosur, Near, Mysore - Madikeri Rd, Kushalnagar, Karnataka 571234, India",Leptocoma zeylonica,research
46466602,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-03-11,2020,3,11,71,pre_monsoon,13.2092816667,74.7436166667,"Padu, Karnataka 574106, India",Leptocoma zeylonica,research
46965799,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-03-12,2020,3,12,72,pre_monsoon,13.20677,74.7463066667,"Padu, Karnataka 574106, India",Leptocoma zeylonica,research
47804072,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-05-30,2020,5,30,151,pre_monsoon,12.9731483333,74.88834,"Karnataka 574142, India",Leptocoma zeylonica,research
48151285,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-05-29,2019,5,29,149,pre_monsoon,13.0578433422,77.6737005254,"Karnataka, IN",Leptocoma zeylonica,research
48316307,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-06-03,2020,6,3,155,monsoon,12.9067583333,77.6781027778,"Kasavanahalli, Karnataka 560035, India",Leptocoma zeylonica,research
48424902,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-06-04,2020,6,4,156,monsoon,12.96901667,77.538475,"16th Main Road, Bengaluru, Karnataka, IN",Leptocoma zeylonica,research
48670587,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-05-07,2020,5,7,128,pre_monsoon,12.9150945315,77.4696979879,"Kengeri Satellite Town, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
51701788,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-03-22,2020,3,22,82,pre_monsoon,12.9228842236,77.5827901438,"4th Block, Jayanagar, Bengaluru, Karnataka 560011, India",Leptocoma zeylonica,research
52011165,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-03-29,2020,3,29,89,pre_monsoon,13.6538464707,74.9337263811,"Heggodlu, Siddapura, Udupi, Karnataka, India",Leptocoma zeylonica,research
52766152,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-01-22,2020,1,22,22,winter,12.9150968338,77.6631417498,"Amblipura, Eastwood Twp, HSR Layout, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
52766851,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-02-04,2020,2,4,35,winter,12.9151494477,77.6631008461,"PWD Quarters, 1st Sector, HSR Layout, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
52767876,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-01-22,2020,1,22,22,winter,12.9152634989,77.6632896066,"Amblipura, Eastwood Twp, HSR Layout, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
53164415,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-02-28,2020,2,28,59,winter,12.905984332,77.6672103256,"Amblipura, Eastwood Twp, HSR Layout, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
53231455,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-07-02,2020,7,2,184,monsoon,12.9103530035,77.4702477901,"Karnataka, IN",Leptocoma zeylonica,research
53759974,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-06-26,2020,6,26,178,monsoon,13.3129804054,77.5419950858,"Pindakuru Thimmanahalli, Karnataka, India",Leptocoma zeylonica,research
54235356,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-07-25,2020,7,25,207,monsoon,12.9068694444,77.6781305556,"Bengaluru, Karnataka, India",Leptocoma zeylonica,research
55050273,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-07-31,2020,7,31,213,monsoon,12.9782653865,74.8022272065,Regent Park,Leptocoma zeylonica,research
55688957,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-08-07,2020,8,7,220,monsoon,12.9579123809,77.7066907659,"Lakshminarayana Pura, AECS Layout, Marathahalli, Bengaluru, Karnataka 560037, India",Leptocoma zeylonica,research
55790788,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-08-25,2019,8,25,237,monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790791,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-08-25,2019,8,25,237,monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790798,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-10-06,2019,10,6,279,post_monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790804,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-03-15,2020,3,15,75,pre_monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790806,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-03-15,2020,3,15,75,pre_monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790812,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-03-15,2020,3,15,75,pre_monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790821,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-03-19,2020,3,19,79,pre_monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790822,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-03-19,2020,3,19,79,pre_monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790824,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-03-23,2020,3,23,83,pre_monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790827,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-03-23,2020,3,23,83,pre_monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790829,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-03-24,2020,3,24,84,pre_monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790832,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-03-18,2019,3,18,77,pre_monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790833,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-04-03,2020,4,3,94,pre_monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790834,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-04-03,2020,4,3,94,pre_monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790840,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-04-07,2019,4,7,97,pre_monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790841,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-05-09,2020,5,9,130,pre_monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790845,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-08-09,2019,8,9,221,monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790848,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-08-20,2019,8,20,232,monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790849,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-08-20,2019,8,20,232,monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
55790850,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-08-25,2019,8,25,237,monsoon,12.8655653,77.5217171,"Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
56324800,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-05-04,2020,5,4,125,pre_monsoon,15.2897227408,74.5322792693,"Uttara Kannada, Karnataka, India",Leptocoma zeylonica,research
56496576,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-08-15,2020,8,15,228,monsoon,12.9579123809,77.7066907659,"Lakshminarayana Pura, AECS Layout, Marathahalli, Bengaluru, Karnataka 560037, India",Leptocoma zeylonica,research
57332311,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-08-23,2020,8,23,236,monsoon,12.8649063071,77.5194253027,"Shobha Hills View Apartment, Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Leptocoma zeylonica,research
57519688,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-08-25,2020,8,25,238,monsoon,12.9147109777,77.6639764006,"Amblipura, Eastwood Twp, HSR Layout, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
59129351,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-09-10,2020,9,10,254,monsoon,13.0827989994,77.6081909071,"Nehru Nagar Yelahanka, Bengaluru, KA, IN",Leptocoma zeylonica,research
60488038,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-09-23,2020,9,23,267,monsoon,12.4244205449,75.7381857187,"35, opposite Club Mahindra Holidays, K. Nidugane, Madikeri, Karnataka 571201, India",Leptocoma zeylonica,research
60499280,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-09-22,2020,9,22,266,monsoon,13.0220657864,77.5696670792,"Indian Institute of Science, ಬೆಂಗಳೂರು, KA, IN",Leptocoma zeylonica,research
60988305,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-09-26,2020,9,26,270,monsoon,12.868771723,77.6441265643,"Aishwarya Crystal Layout, Begur, Bengaluru, Karnataka 560068, India",Leptocoma zeylonica,research
61189776,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-04-16,2020,4,16,107,pre_monsoon,13.3002573223,77.4173571914,"Karnataka 561204, India",Leptocoma zeylonica,research
61325299,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-08-18,2020,8,18,231,monsoon,13.3130055279,77.5419511646,"Pindakuru Thimmanahalli, Karnataka, India",Leptocoma zeylonica,research
61374518,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-09-28,2020,9,28,272,monsoon,15.8496951932,74.4976741076,Belgaum,Leptocoma zeylonica,research
61472015,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-10-02,2020,10,2,276,post_monsoon,12.8789462,77.5297793,"100 Feet Road, Off, Kanakapura Rd, Banashankari 6th Stage, Lingadeeranahalli, Bengaluru, Karnataka 560062, India",Leptocoma zeylonica,research
61545448,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-10-03,2020,10,3,277,post_monsoon,12.8041333333,77.5601483333,"Bengaluru, Karnataka, India",Leptocoma zeylonica,research
62266939,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-09-16,2020,9,16,260,monsoon,13.2242015027,77.1898129955,"Karnataka 572122, India",Leptocoma zeylonica,research
62289238,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-10-07,2020,10,7,281,post_monsoon,15.8496951932,74.4976741076,Belgaum,Leptocoma zeylonica,research
62615914,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-09-09,2020,9,9,253,monsoon,12.8804362,77.6520016997,"AECS Layout - A Block, Singasandra, Bengaluru, Karnataka 560068, India",Leptocoma zeylonica,research
63565927,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-10-26,2020,10,26,300,post_monsoon,12.8789462,77.5297793,"100 Feet Road, Off, Kanakapura Rd, Banashankari 6th Stage, Lingadeeranahalli, Bengaluru, Karnataka 560062, India",Leptocoma zeylonica,research
63620789,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-10-27,2020,10,27,301,post_monsoon,12.9952198687,77.4867658337,"5th Cross Road, Bengaluru, KA, IN",Leptocoma zeylonica,research
63620833,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-10-27,2020,10,27,301,post_monsoon,12.9966554703,77.4874258439,"3rd A Main Road, Bengaluru, KA, IN",Leptocoma zeylonica,research
64536443,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-11-08,2020,11,8,313,post_monsoon,12.865985,77.5679233333,"J. P. Nagar, Bengaluru, Karnataka 560078, India",Leptocoma zeylonica,research
64728711,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-11-12,2020,11,12,317,post_monsoon,12.9210012857,77.6414886117,"Depot-25, Agara Village, 1st Sector, HSR Layout, Bengaluru, Karnataka 560034, India",Leptocoma zeylonica,research
64839868,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-05-04,2020,5,4,125,pre_monsoon,13.1083055,74.9739133333,"Mangalore, Dakshina Kannada, KA, IN",Leptocoma zeylonica,research
66244284,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-12-07,2020,12,7,342,winter,12.906684,77.675701,kasavanahalli,Leptocoma zeylonica,research
67130830,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-01-20,2019,1,20,20,winter,12.8494418,77.4884542,"Aagara Lake Rd, Bengaluru, Karnataka 560062, India",Leptocoma zeylonica,research
67292343,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-12-30,2020,12,30,365,winter,12.9067268889,77.6761772778,"72/1e, IAS Layout, Srinivasa Reddy Layout, villaymma layouts, Kasavanahalli, Karnataka 560035, India",Leptocoma zeylonica,research
68036755,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-01-10,2021,1,10,10,winter,12.8861408446,77.5451151654,"Gubbalala, Subramanyapura, Bengaluru, Karnataka 560061, India",Leptocoma zeylonica,research
68037255,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-01-11,2021,1,11,11,winter,12.8861408446,77.5451151654,Mantri Tranquil,Leptocoma zeylonica,research
68436235,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-01-21,2021,1,21,21,winter,12.8824943723,77.4641891476,"Kambipura, Bengaluru, KA, IN",Leptocoma zeylonica,research
68592338,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-01-23,2021,1,23,23,winter,12.447032785,76.5801938251,"Karnataka 571455, India",Leptocoma zeylonica,research
68690379,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-01-27,2021,1,27,27,winter,12.9183203132,77.6800969988,Saul Kere,Leptocoma zeylonica,research
68950616,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-02-02,2021,2,2,33,winter,12.90435185,77.68308566,"18th Avenue, behind Ayyappa Temple, Junnasandra, Karnataka 560035, India",Leptocoma zeylonica,research
69301613,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-06-30,2019,6,30,181,monsoon,12.9089657804,77.317080454,"Karnataka, IN",Leptocoma zeylonica,research
69728019,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-02-14,2021,2,14,45,winter,12.9126925,77.6732975,"Kaikondrahalli Lake, Valliyamma Layout, Haralur, Karnataka 560103",Leptocoma zeylonica,research
69728268,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-02-25,2019,2,25,56,winter,12.2772318082,76.6118496506,"Kanakadasa Nagar, Rajarajeshwari Nagar, Mysuru, Karnataka, India",Leptocoma zeylonica,research
69743227,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-12-24,2020,12,24,359,winter,12.4241926576,76.6562891006,"Karnataka 571427, India",Leptocoma zeylonica,research
69854544,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-02-20,2021,2,20,51,winter,13.0445027778,77.58495,"Hebbal Kempapura, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
69904060,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-02-21,2021,2,21,52,winter,12.881904531,77.4633981665,"Kambipura, Bengaluru, KA, IN",Leptocoma zeylonica,research
69909915,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-02-21,2021,2,21,52,winter,12.882049824,77.4634542577,"Bengaluru, Karnataka, India",Leptocoma zeylonica,research
69979244,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-02-18,2021,2,18,49,winter,12.914872466,77.6638686853,"Amblipura, Eastwood Twp, HSR Layout, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
69979246,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-02-20,2021,2,20,51,winter,12.9148809164,77.6638607184,"Amblipura, Eastwood Twp, HSR Layout, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
70128388,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-02-25,2021,2,25,56,winter,13.0883541833,77.4848985672,"Soldevanahalli Grassland, Bangalore",Leptocoma zeylonica,research
70194377,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-08-04,2019,8,4,216,monsoon,13.1556090117,77.4721430983,"Karnataka, IN",Leptocoma zeylonica,research
70396144,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-02-14,2021,2,14,45,winter,12.9126925957,77.6732972637,Kaikondrahalli Lake,Leptocoma zeylonica,research
70545811,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-03-04,2021,3,4,63,pre_monsoon,13.0883541833,77.4848985672,"Soldevanahalli Grassland, Bangalore",Leptocoma zeylonica,research
70858935,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-02-12,2021,2,12,43,winter,15.2361191,74.6172819,"Old Dandeli, Dandeli, Karnataka 581325, India",Leptocoma zeylonica,research
71346247,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-03-08,2021,3,8,67,pre_monsoon,13.0712270997,77.5807535,"10, Canara Bank Layout, Rajiv Gandhi Nagar, Kodigehalli, Bengaluru, Karnataka 560065, India",Leptocoma zeylonica,research
71493424,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-09-12,2019,9,12,255,monsoon,12.3911934387,76.6074676361,"Mysore, IN-KA, IN",Leptocoma zeylonica,research
71611404,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-03-20,2021,3,20,79,pre_monsoon,12.878924,77.5300912,"100 Feet Road, Off, Kanakapura Rd, Banashankari 6th Stage, Lingadeeranahalli, Bengaluru, Karnataka 560062, India",Leptocoma zeylonica,research
71650032,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-09-28,2019,9,28,271,monsoon,13.0635592584,77.696953574,"Karnataka, IN",Leptocoma zeylonica,research
74907158,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-04-23,2021,4,23,113,pre_monsoon,13.0100369,77.7586133,"Prema-1, Sai Gardens, Krishnarajapura, Bengaluru, Karnataka 560067, India",Leptocoma zeylonica,research
75206103,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-04-17,2021,4,17,107,pre_monsoon,12.5914587331,77.2830967335,"Karnataka, IN",Leptocoma zeylonica,research
75806218,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-04-30,2021,4,30,120,pre_monsoon,12.9729899722,77.530563,"Bangalore, IN-KA, IN",Leptocoma zeylonica,research
77281865,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-05-01,2021,5,1,121,pre_monsoon,12.8882884501,77.4650029466,"Kambipura, Karnataka 560060, India",Leptocoma zeylonica,research
79381234,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-05-04,2021,5,4,124,pre_monsoon,12.9147234686,77.6637425455,"Amblipura, Eastwood Twp, HSR Layout, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
79381236,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-05-17,2021,5,17,137,pre_monsoon,12.9147234686,77.6637425455,"Amblipura, Eastwood Twp, HSR Layout, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
79381237,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-05-19,2021,5,19,139,pre_monsoon,12.9147234686,77.6637425455,"Amblipura, Eastwood Twp, HSR Layout, Bengaluru, Karnataka, India",Leptocoma zeylonica,research
80346513,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-05-26,2021,5,26,146,pre_monsoon,12.8847678185,77.4646314606,"Kambipura, Karnataka 560060, India",Leptocoma zeylonica,research
81312324,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-06-02,2021,6,2,153,monsoon,13.014249833,77.4038503064,"Karnataka, IN",Leptocoma zeylonica,research
81790422,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-06-03,2021,6,3,154,monsoon,16.202776308,77.362950258,"Bangi Kunta, Raichur, Karnataka, India",Leptocoma zeylonica,research
81807631,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-05-26,2021,5,26,146,pre_monsoon,16.2160144962,77.3565609008,Raichur,Leptocoma zeylonica,research
81826406,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2019-10-20,2019,10,20,293,post_monsoon,13.5090943432,75.0889421037,"Agumbe, Karnataka, India",Leptocoma zeylonica,research
82982417,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2021-06-14,2021,6,14,165,monsoon,13.1063824939,77.4505814085,"Karnataka, IN",Leptocoma zeylonica,research
84538569,leptocoma_zeylonica,Purple-rumped Sunbird,bird,consumer,2020-09-09,2020,9,9,253,monsoon,12.8386948858,77.6519652924,"Concorde Silicon Valley, Electronics City Phase 1, Electronic City, Karnataka 560100, India",Leptocoma zeylonica,research
