id,observed_on,user_login,quality_grade,url,image_url,place_guess,latitude,longitude,place_county_name,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name
52383384,2020-07-08,roshnir,research,https://www.inaturalist.org/observations/52383384,https://inaturalist-open-data.s3.amazonaws.com/photos/83267780/medium.jpg,"Vasudevapura, Karnataka 560064, India",13.121,77.5835555556,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
52478033,2019-07-09,sriramranganathan,research,https://www.inaturalist.org/observations/52478033,https://inaturalist-open-data.s3.amazonaws.com/photos/83424262/medium.jpeg,Bangalore,12.9736378002,77.5945626944,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
53018282,2020-07-14,sriramranganathan,research,https://www.inaturalist.org/observations/53018282,https://inaturalist-open-data.s3.amazonaws.com/photos/84310258/medium.jpeg,Nagegowdanapalya,12.8655969612,77.5217172503,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
53485073,2020-07-18,rameshdesai,research,https://www.inaturalist.org/observations/53485073,https://static.inaturalist.org/photos/85069627/medium.jpeg,"Bhutnal Lake, Bijapur, Karnataka, India",16.8865018516,75.7099055128,Bijapur,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
53569537,2020-07-18,harshithjv,research,https://www.inaturalist.org/observations/53569537,https://inaturalist-open-data.s3.amazonaws.com/photos/85209332/medium.jpeg,"Karnataka, IN",12.8503909491,74.8553501171,Dakshin Kannad,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
53574743,2020-07-02,harshithjv,research,https://www.inaturalist.org/observations/53574743,https://inaturalist-open-data.s3.amazonaws.com/photos/85217819/medium.jpg,"Karnataka, IN",12.8678822715,74.9594972943,Dakshin Kannad,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
53581978,2020-07-08,harshithjv,research,https://www.inaturalist.org/observations/53581978,https://inaturalist-open-data.s3.amazonaws.com/photos/85229377/medium.jpeg,"Karnataka, IN",12.9966918304,74.8341696579,Dakshin Kannad,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
53583362,2020-07-12,harshithjv,research,https://www.inaturalist.org/observations/53583362,https://inaturalist-open-data.s3.amazonaws.com/photos/85231380/medium.jpeg,"Karnataka, IN",12.8375330283,74.8135363072,Dakshin Kannad,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
53840244,2020-07-21,sriramranganathan,research,https://www.inaturalist.org/observations/53840244,https://inaturalist-open-data.s3.amazonaws.com/photos/85645649/medium.jpeg,Nagegowdanapalya,12.8655969612,77.5217172503,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
53940447,2020-06-12,chayantgonsalves,research,https://www.inaturalist.org/observations/53940447,https://inaturalist-open-data.s3.amazonaws.com/photos/85807149/medium.jpeg,"Kambipura, Karnataka 560060, India",12.8849509722,77.4662229722,Bangalore,Karnataka,Plain Tiger Butterfly,Danaus chrysippus,Plain Tiger Butterfly,Insecta,67835,Nymphalidae,Danaus
